Institue,Branch,Quota,Category,Gender,Opening,Closing
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,SC,Neutral,344878,365249
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Civil Engineering,Home State,SC,Neutral,352456,353348
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Chemical Engineering,Home State,SC,Neutral,368656,392962
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering,Home State,SC,Neutral,377717,377717
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,SC,Neutral,379257,379325
"LUCKNOW UNIVERSITY, LUCKNOW",Computer Science and Engineering,Home State,SC,Neutral,387646,390444
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Information Technology,Home State,SC,Neutral,394367,409128
"LUCKNOW UNIVERSITY, LUCKNOW",Computer Science & Engineering (Artificial Intelligence),Home State,SC,Neutral,402078,409179
"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Computer Science and Engineering,Home State,SC,Neutral,413723,413967
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering,Home State,SC,Neutral,446427,458906
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Electronics Engineering,Home State,SC,Neutral,451044,451044
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Information Technology,Home State,SC,Neutral,456749,466451
"LUCKNOW UNIVERSITY, LUCKNOW",Electronics and Communication Engineering,Home State,SC,Neutral,462207,472816
"UTTAR PRADESH TEXTILE TECHNOLOGY INSTITUTE,KANPUR",Computer Science and Engineering,Home State,SC,Neutral,464446,512291
"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Computer Science and Engineering,Home State,SC,Neutral,484897,489673
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,SC,Neutral,491405,493933
"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Computer Science and Engineering,Home State,SC,Neutral,504501,518235
"Bundelkhand University, Jhansi",Computer Science and Engineering,Home State,SC,Neutral,514616,514616
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,SC,Neutral,526681,531236
"LUCKNOW UNIVERSITY, LUCKNOW",Electrical Engineering,Home State,SC,Neutral,528547,557727
"RAJKIYA ENGINEERING COLLEGE,BANDA",Information Technology,Home State,SC,Neutral,540746,553104
"RAJKIYA ENGINEERING COLLEGE,AMBEDKAR NAGAR",Information Technology,Home State,SC,Neutral,570319,584172
"RAJKIYA ENGINEERING COLLEGE, BASTI",Computer Science and Engineering,Home State,SC,Neutral,589861,770583
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering (Artificial Intelligence),Home State,SC,Neutral,618269,618269
"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science and Engineering,Home State,SC,Neutral,625690,625690
"RAJKIYA ENGINEERING COLLEGE,BIJNOR",Information Technology,Home State,SC,Neutral,656454,686011
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,SC,Neutral,658629,691974
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,SC,Neutral,697400,697400
Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,Home State,SC,Neutral,699306,699306
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Information Technology,Home State,SC,Neutral,706695,706695
"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Information Technology,Home State,SC,Neutral,771317,771317
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering (Data Science),Home State,SC,Neutral,834516,837335
"RAJKIYA ENGINEERING COLLEGE, PARTAPGARH",Computer Science and Engineering,Home State,SC,Neutral,928466,1028973
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science,Home State,SC,Neutral,933761,1074434
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,Home State,SC,Neutral,988628,995685
"RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Computer Science and Engineering,Home State,SC,Neutral,1067288,1110545
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science Information Technology,Home State,SC,Neutral,1164212,1370820
"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,Home State,SC,Neutral,1230470,1230470
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science,Home State,SC,Neutral,1236108,1236108
"LUCKNOW UNIVERSITY, LUCKNOW",Mechanical Engineering,Home State,SC,Neutral,1274556,1281371
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Computer Science and Engineering(Self Finance),Home State,SC,Female,243679,247227
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Computer Science and Engineering,Home State,SC,Female,273384,285199
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Information Technology,Home State,SC,Female,298496,298496
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,SC,Female,430795,430795
"LUCKNOW UNIVERSITY, LUCKNOW",Computer Science & Engineering (Artificial Intelligence),Home State,SC,Female,508901,508901
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Information Technology,Home State,SC,Female,547334,547334
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Electronics Engineering,Home State,SC,Female,552268,552268
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Chemical Engineering,Home State,SC,Female,601111,601111
"LUCKNOW UNIVERSITY, LUCKNOW",Electronics and Communication Engineering,Home State,SC,Female,646786,646786
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,Home State,SC,Female,709482,709482
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Mechanical Engineering,Home State,SC,Female,719536,719536
"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Computer Science and Engineering,Home State,SC,Female,860808,860808
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Civil Engineering,Home State,SC,Female,902369,904310
"RAJKIYA ENGINEERING COLLEGE,BANDA",Information Technology,Home State,SC,Female,1138962,1186797
"RAJKIYA ENGINEERING COLLEGE,BIJNOR",Information Technology,Home State,SC,Female,1205062,1218459
"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Computer Science and Engineering,Home State,SC,Female,1249172,1249172
"UTTAR PRADESH TEXTILE TECHNOLOGY INSTITUTE,KANPUR",Computer Science and Engineering,Home State,ST,Neutral,1244513,1244513
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering,Home State,ST,Female,1258081,1258081
